Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,ChanStr
gfp,61,19440,5.4,F12,4,AFU,485,515,gfp61485515
gfp,61,19440,5.4,F13,12,AFU,485,515,gfp61485515
gfp,61,19440,5.4,F14,3,AFU,485,515,gfp61485515
gfp,61,19620,5.45,B12,3469,AFU,485,515,gfp61485515
gfp,61,19620,5.45,B13,3144,AFU,485,515,gfp61485515
gfp,61,19620,5.45,B14,3102,AFU,485,515,gfp61485515
gfp,61,19620,5.45,C12,119,AFU,485,515,gfp61485515
gfp,61,19620,5.45,C13,125,AFU,485,515,gfp61485515
gfp,61,19620,5.45,C14,94,AFU,485,515,gfp61485515
gfp,61,19620,5.45,D12,97,AFU,485,515,gfp61485515
gfp,61,19620,5.45,D13,76,AFU,485,515,gfp61485515
gfp,61,19620,5.45,D14,86,AFU,485,515,gfp61485515
gfp,61,19620,5.45,E12,129,AFU,485,515,gfp61485515
gfp,61,19620,5.45,E13,125,AFU,485,515,gfp61485515
gfp,61,19620,5.45,E14,114,AFU,485,515,gfp61485515
gfp,61,19620,5.45,F12,6,AFU,485,515,gfp61485515
gfp,61,19620,5.45,F13,8,AFU,485,515,gfp61485515
gfp,61,19620,5.45,F14,9,AFU,485,515,gfp61485515
gfp,61,19800,5.5,B12,3587,AFU,485,515,gfp61485515
gfp,61,19800,5.5,B13,3173,AFU,485,515,gfp61485515
gfp,61,19800,5.5,B14,3178,AFU,485,515,gfp61485515
gfp,61,19800,5.5,C12,119,AFU,485,515,gfp61485515
gfp,61,19800,5.5,C13,128,AFU,485,515,gfp61485515
gfp,61,19800,5.5,C14,97,AFU,485,515,gfp61485515
gfp,61,19800,5.5,D12,96,AFU,485,515,gfp61485515
gfp,61,19800,5.5,D13,68,AFU,485,515,gfp61485515
gfp,61,19800,5.5,D14,88,AFU,485,515,gfp61485515
gfp,61,19800,5.5,E12,125,AFU,485,515,gfp61485515
gfp,61,19800,5.5,E13,117,AFU,485,515,gfp61485515
gfp,61,19800,5.5,E14,106,AFU,485,515,gfp61485515
gfp,61,19800,5.5,F12,0,AFU,485,515,gfp61485515
gfp,61,19800,5.5,F13,13,AFU,485,515,gfp61485515
gfp,61,19800,5.5,F14,13,AFU,485,515,gfp61485515
gfp,61,19980,5.55,B12,3625,AFU,485,515,gfp61485515
gfp,61,19980,5.55,B13,3229,AFU,485,515,gfp61485515
gfp,61,19980,5.55,B14,3291,AFU,485,515,gfp61485515
gfp,61,19980,5.55,C12,112,AFU,485,515,gfp61485515
gfp,61,19980,5.55,C13,118,AFU,485,515,gfp61485515
gfp,61,19980,5.55,C14,94,AFU,485,515,gfp61485515
gfp,61,19980,5.55,D12,97,AFU,485,515,gfp61485515
gfp,61,19980,5.55,D13,77,AFU,485,515,gfp61485515
gfp,61,19980,5.55,D14,97,AFU,485,515,gfp61485515
gfp,61,19980,5.55,E12,131,AFU,485,515,gfp61485515
gfp,61,19980,5.55,E13,122,AFU,485,515,gfp61485515
gfp,61,19980,5.55,E14,113,AFU,485,515,gfp61485515
gfp,61,19980,5.55,F12,3,AFU,485,515,gfp61485515
gfp,61,19980,5.55,F13,6,AFU,485,515,gfp61485515
gfp,61,19980,5.55,F14,10,AFU,485,515,gfp61485515
gfp,61,20160,5.6,B12,3571,AFU,485,515,gfp61485515
gfp,61,20160,5.6,B13,3208,AFU,485,515,gfp61485515
gfp,61,20160,5.6,B14,3198,AFU,485,515,gfp61485515
gfp,61,20160,5.6,C12,107,AFU,485,515,gfp61485515
gfp,61,20160,5.6,C13,132,AFU,485,515,gfp61485515
gfp,61,20160,5.6,C14,100,AFU,485,515,gfp61485515
gfp,61,20160,5.6,D12,99,AFU,485,515,gfp61485515
gfp,61,20160,5.6,D13,75,AFU,485,515,gfp61485515
gfp,61,20160,5.6,D14,89,AFU,485,515,gfp61485515
gfp,61,20160,5.6,E12,118,AFU,485,515,gfp61485515
gfp,61,20160,5.6,E13,115,AFU,485,515,gfp61485515
gfp,61,20160,5.6,E14,109,AFU,485,515,gfp61485515
gfp,61,20160,5.6,F12,4,AFU,485,515,gfp61485515
gfp,61,20160,5.6,F13,3,AFU,485,515,gfp61485515
gfp,61,20160,5.6,F14,5,AFU,485,515,gfp61485515
gfp,61,20340,5.65,B12,3638,AFU,485,515,gfp61485515
gfp,61,20340,5.65,B13,3245,AFU,485,515,gfp61485515
gfp,61,20340,5.65,B14,3189,AFU,485,515,gfp61485515
gfp,61,20340,5.65,C12,114,AFU,485,515,gfp61485515
gfp,61,20340,5.65,C13,126,AFU,485,515,gfp61485515
gfp,61,20340,5.65,C14,100,AFU,485,515,gfp61485515
gfp,61,20340,5.65,D12,100,AFU,485,515,gfp61485515
gfp,61,20340,5.65,D13,81,AFU,485,515,gfp61485515
gfp,61,20340,5.65,D14,88,AFU,485,515,gfp61485515
gfp,61,20340,5.65,E12,126,AFU,485,515,gfp61485515
gfp,61,20340,5.65,E13,122,AFU,485,515,gfp61485515
gfp,61,20340,5.65,E14,114,AFU,485,515,gfp61485515
gfp,61,20340,5.65,F12,2,AFU,485,515,gfp61485515
gfp,61,20340,5.65,F13,1,AFU,485,515,gfp61485515
gfp,61,20340,5.65,F14,2,AFU,485,515,gfp61485515
gfp,61,20520,5.7,B12,3517,AFU,485,515,gfp61485515
gfp,61,20520,5.7,B13,3208,AFU,485,515,gfp61485515
gfp,61,20520,5.7,B14,3185,AFU,485,515,gfp61485515
gfp,61,20520,5.7,C12,115,AFU,485,515,gfp61485515
gfp,61,20520,5.7,C13,123,AFU,485,515,gfp61485515
gfp,61,20520,5.7,C14,101,AFU,485,515,gfp61485515
gfp,61,20520,5.7,D12,101,AFU,485,515,gfp61485515
gfp,61,20520,5.7,D13,72,AFU,485,515,gfp61485515
gfp,61,20520,5.7,D14,84,AFU,485,515,gfp61485515
gfp,61,20520,5.7,E12,125,AFU,485,515,gfp61485515
gfp,61,20520,5.7,E13,120,AFU,485,515,gfp61485515
gfp,61,20520,5.7,E14,114,AFU,485,515,gfp61485515
gfp,61,20520,5.7,F12,11,AFU,485,515,gfp61485515
gfp,61,20520,5.7,F13,12,AFU,485,515,gfp61485515
gfp,61,20520,5.7,F14,2,AFU,485,515,gfp61485515
gfp,61,20700,5.75,B12,3707,AFU,485,515,gfp61485515
gfp,61,20700,5.75,B13,3275,AFU,485,515,gfp61485515
gfp,61,20700,5.75,B14,3232,AFU,485,515,gfp61485515
gfp,61,20700,5.75,C12,122,AFU,485,515,gfp61485515
gfp,61,20700,5.75,C13,117,AFU,485,515,gfp61485515
gfp,61,20700,5.75,C14,98,AFU,485,515,gfp61485515
gfp,61,20700,5.75,D12,105,AFU,485,515,gfp61485515
gfp,61,20700,5.75,D13,74,AFU,485,515,gfp61485515
gfp,61,20700,5.75,D14,81,AFU,485,515,gfp61485515
gfp,61,20700,5.75,E12,126,AFU,485,515,gfp61485515
gfp,61,20700,5.75,E13,116,AFU,485,515,gfp61485515
gfp,61,20700,5.75,E14,113,AFU,485,515,gfp61485515
gfp,61,20700,5.75,F12,11,AFU,485,515,gfp61485515
gfp,61,20700,5.75,F13,0,AFU,485,515,gfp61485515
gfp,61,20700,5.75,F14,10,AFU,485,515,gfp61485515
gfp,61,20880,5.8,B12,3648,AFU,485,515,gfp61485515
gfp,61,20880,5.8,B13,3229,AFU,485,515,gfp61485515
gfp,61,20880,5.8,B14,3255,AFU,485,515,gfp61485515
gfp,61,20880,5.8,C12,126,AFU,485,515,gfp61485515
gfp,61,20880,5.8,C13,121,AFU,485,515,gfp61485515
gfp,61,20880,5.8,C14,89,AFU,485,515,gfp61485515
gfp,61,20880,5.8,D12,98,AFU,485,515,gfp61485515
gfp,61,20880,5.8,D13,76,AFU,485,515,gfp61485515
gfp,61,20880,5.8,D14,94,AFU,485,515,gfp61485515
gfp,61,20880,5.8,E12,133,AFU,485,515,gfp61485515
gfp,61,20880,5.8,E13,115,AFU,485,515,gfp61485515
gfp,61,20880,5.8,E14,113,AFU,485,515,gfp61485515
gfp,61,20880,5.8,F12,9,AFU,485,515,gfp61485515
gfp,61,20880,5.8,F13,10,AFU,485,515,gfp61485515
gfp,61,20880,5.8,F14,4,AFU,485,515,gfp61485515
gfp,61,21060,5.85,B12,3616,AFU,485,515,gfp61485515
gfp,61,21060,5.85,B13,3279,AFU,485,515,gfp61485515
gfp,61,21060,5.85,B14,3240,AFU,485,515,gfp61485515
gfp,61,21060,5.85,C12,112,AFU,485,515,gfp61485515
gfp,61,21060,5.85,C13,119,AFU,485,515,gfp61485515
gfp,61,21060,5.85,C14,94,AFU,485,515,gfp61485515
gfp,61,21060,5.85,D12,101,AFU,485,515,gfp61485515
gfp,61,21060,5.85,D13,71,AFU,485,515,gfp61485515
gfp,61,21060,5.85,D14,90,AFU,485,515,gfp61485515
gfp,61,21060,5.85,E12,129,AFU,485,515,gfp61485515
gfp,61,21060,5.85,E13,120,AFU,485,515,gfp61485515
gfp,61,21060,5.85,E14,119,AFU,485,515,gfp61485515
gfp,61,21060,5.85,F12,10,AFU,485,515,gfp61485515
gfp,61,21060,5.85,F13,6,AFU,485,515,gfp61485515
gfp,61,21060,5.85,F14,3,AFU,485,515,gfp61485515
gfp,61,21240,5.9,B12,3612,AFU,485,515,gfp61485515
gfp,61,21240,5.9,B13,3240,AFU,485,515,gfp61485515
gfp,61,21240,5.9,B14,3239,AFU,485,515,gfp61485515
gfp,61,21240,5.9,C12,108,AFU,485,515,gfp61485515
gfp,61,21240,5.9,C13,122,AFU,485,515,gfp61485515
gfp,61,21240,5.9,C14,98,AFU,485,515,gfp61485515
gfp,61,21240,5.9,D12,105,AFU,485,515,gfp61485515
gfp,61,21240,5.9,D13,82,AFU,485,515,gfp61485515
gfp,61,21240,5.9,D14,86,AFU,485,515,gfp61485515
gfp,61,21240,5.9,E12,136,AFU,485,515,gfp61485515
gfp,61,21240,5.9,E13,122,AFU,485,515,gfp61485515
gfp,61,21240,5.9,E14,109,AFU,485,515,gfp61485515
gfp,61,21240,5.9,F12,7,AFU,485,515,gfp61485515
gfp,61,21240,5.9,F13,11,AFU,485,515,gfp61485515
gfp,61,21240,5.9,F14,5,AFU,485,515,gfp61485515
gfp,61,21420,5.95,B12,3615,AFU,485,515,gfp61485515
gfp,61,21420,5.95,B13,3350,AFU,485,515,gfp61485515
gfp,61,21420,5.95,B14,3259,AFU,485,515,gfp61485515
gfp,61,21420,5.95,C12,109,AFU,485,515,gfp61485515
gfp,61,21420,5.95,C13,124,AFU,485,515,gfp61485515
gfp,61,21420,5.95,C14,97,AFU,485,515,gfp61485515
gfp,61,21420,5.95,D12,99,AFU,485,515,gfp61485515
gfp,61,21420,5.95,D13,76,AFU,485,515,gfp61485515
gfp,61,21420,5.95,D14,92,AFU,485,515,gfp61485515
gfp,61,21420,5.95,E12,131,AFU,485,515,gfp61485515
gfp,61,21420,5.95,E13,111,AFU,485,515,gfp61485515
gfp,61,21420,5.95,E14,111,AFU,485,515,gfp61485515
gfp,61,21420,5.95,F12,7,AFU,485,515,gfp61485515
